file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,max_width,contact_time_ms,coef_restitution,north_pole_min_height,north_pole_exp_min_height,max_contact_radius,spread_time_ms,spread_time_width_ms,contact_time_exp_ms,coef_rest_exp,max_contact_radius_exp,spread_time_exp_ms
simulation 01-Aug-2024 05-22-43.mat,-20,0.0554016620498615,0.00135824099722992,0,"Version v1 (72.2)",20,1.07105239799883,0.372,0.828818091075166,1.65220752251275,1.65220752251275,0.383692377114885,0.278,0.179,0.407,0.828818039533796,0.622991078733706,0.236
simulation 01-Aug-2024 13-53-04.mat,-20,0.0554016620498615,0.00135824099722992,0,"Version v1 (72.2)",20,1.07105239799883,0.372,0.828818091075166,1.65220752251275,1.65220752251275,0.383692377114885,0.278,0.179,0.407,0.828818039533796,0.622991078733706,0.236
simulation 02-Aug-2024 10-17-47.mat,-20,0.0554016620498615,0.00135824099722992,0,"Version v1 (72.2)",40,1.03155629308969,NaN,NaN,1.84764949076837,1.84764949076837,0.0630987846592994,0.273600000000002,0.1035,NaN,NaN,0.383502976557902,0.528300000000005
simulation 03-Aug-2024 04-02-32.mat,-20,0.0554016620498615,0.00135824099722992,0,"Version v1 (72.2)",80,1,NaN,NaN,2,2,1.22464679914735e-16,0.0007,0,NaN,NaN,0.311855352165613,0.0007
simulation 07-Sep-2024 17-16-08.mat,-5,0.0138504155124654,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.01528229391962,NaN,NaN,1.9138820834034,1.9138820834034,0.0793549668377925,2.421,0.819000000000001,NaN,NaN,0.244154809279582,8.17199999999986
simulation 07-Sep-2024 17-42-29.mat,-42.45913067619,0.998768851954448,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.12473764344401,NaN,NaN,1.45360575868793,1.47742823011893,0.367530530209004,0.399,0.707,NaN,NaN,0.489674273443441,0.413
simulation 07-Sep-2024 17-47-17.mat,-26.2995563967658,0.383194829178209,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.08201645466784,NaN,NaN,1.61848896020914,1.61848896020914,0.254291319892107,1.183,0.798,NaN,NaN,0.380287408275012,0.56
simulation 07-Sep-2024 17-51-28.mat,-42.45913067619,0.998768851954448,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.12329575728441,NaN,NaN,1.45893633372792,1.4777031088787,0.397438648359642,0.513,0.711,NaN,NaN,0.497262790484798,0.495
simulation 07-Sep-2024 18-17-10.mat,-39.7562014729219,0.8756540473992,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.11697732950572,NaN,NaN,1.48363076495739,1.4970726944863,0.342465790909438,1.287,0.72,NaN,NaN,0.477664125816943,0.522
simulation 07-Sep-2024 18-35-31.mat,-39.7562014729219,0.8756540473992,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.11807714469736,NaN,NaN,1.47703242210736,1.4946152312911,0.360957629684657,0.525,0.721,NaN,NaN,0.474742406227484,0.504
simulation 07-Sep-2024 18-43-11.mat,-36.85557397916,0.752539242843952,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.11008625081904,NaN,NaN,1.51074828135093,1.51892709005087,0.335781282043145,1.206,0.738,NaN,NaN,0.458313389318563,0.54
simulation 07-Sep-2024 18-46-41.mat,-21.6666666666667,0.260080024622961,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.06812328927326,NaN,NaN,1.67703099666301,1.67703099666301,0.210470704382385,1.68699999999999,0.833000000000001,NaN,NaN,0.344115261043199,0.686
simulation 07-Sep-2024 19-09-34.mat,-33.7062473602611,0.629424438288704,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.10208618381682,NaN,NaN,1.54091673969014,1.54446207046489,0.327633742583651,1.08,0.756,NaN,NaN,0.441529764114279,0.477
simulation 07-Sep-2024 19-29-09.mat,-36.85557397916,0.752539242843952,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.11101695273978,NaN,NaN,1.50534591488449,1.51652897599572,0.315883589456208,0.308,0.728,NaN,NaN,0.454398721091289,0.476
simulation 07-Sep-2024 19-36-28.mat,-30.2305952453618,0.506309633733456,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.09229584847384,NaN,NaN,1.57544193646066,1.57601386785763,0.318669158997717,0.684,0.774,NaN,NaN,0.42160527181791,0.621
simulation 07-Sep-2024 19-47-22.mat,-15.723301886761,0.136965220067713,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.04966135756976,NaN,NaN,1.75639256552101,1.75639256552101,0.143964274893736,2.10699999999998,0.833000000000001,NaN,NaN,0.295926268145363,0.854000000000001
simulation 07-Sep-2024 20-22-11.mat,-45,1.1218836565097,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.1304806656281,NaN,NaN,1.43264883974294,1.46231223825399,0.373552821982441,0.329,0.693,NaN,NaN,0.499650231183942,0.413
simulation 07-Sep-2024 20-22-57.mat,-33.7062473602611,0.629424438288704,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.10289402567809,NaN,NaN,1.53612245996523,1.54194410813388,0.308922262734259,0.413,0.756,NaN,NaN,0.437154131019505,0.504
simulation 07-Sep-2024 20-50-16.mat,-5,0.0138504155124654,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.01631023923031,NaN,NaN,1.91450213695107,1.91450213695107,0.0603648006544951,2.43599999999998,0.903,NaN,NaN,0.227892995421829,7.46200000000013
simulation 07-Sep-2024 21-17-33.mat,-30.2305952453618,0.506309633733456,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",40,1.09317403771111,NaN,NaN,1.57311142820264,1.57444391651799,0.264638069568568,1.37899999999999,0.763,NaN,NaN,0.410364519765635,0.567
simulation 07-Sep-2024 21-55-39.mat,-45,1.1218836565097,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.12928768716253,NaN,NaN,1.43841914770312,1.46284634500087,0.404971104152981,0.396,0.702,NaN,NaN,0.509623669791741,0.432
simulation 09-Sep-2024 09-30-33.mat,-32.0156211871642,0.56786703601108,0.0217318559556787,0.00575493284735472,"Version v1 (72.2)",30,1.10133278219181,NaN,NaN,1.5328069066169,1.54731145432434,0.255849633707373,4.32390000000001,0.759299999999984,NaN,NaN,0.413022567534703,0.476100000000013
simulation 10-Aug-2024 13-28-48.mat,-10,0.0554016620498615,0.0217318559556787,0,"Version v1 (72.2)",10,1.08090787976427,3.12999999999998,0.921954462109471,1.63424494888012,1.63424494888012,0.472166471346243,0.860000000000001,1.47,3.20999999999997,0.92195033512056,0.535021656271714,1.82
simulation 10-Aug-2024 13-28-56.mat,-40,0.886426592797784,0.0217318559556787,0,"Version v1 (72.2)",20,1.23023753746942,2.30999999999999,0.486756404987173,0.971581887378624,1.21438974599685,0.676628506231433,1.65,0.870000000000001,2.34999999999999,0.486756158026006,0.782331580987112,0.69
simulation 10-Aug-2024 13-28-58.mat,-20,0.221606648199446,0.0217318559556787,0,"Version v1 (72.2)",20,1.13677101031601,2.61999999999999,0.66810638034787,1.35192818027517,1.38883076276999,0.518035632828325,1.94,1.32,2.67999999999999,0.668105300794106,0.646597310716173,1.1
simulation 10-Aug-2024 13-36-59.mat,-30,0.498614958448753,0.0217318559556787,0,"Version v1 (72.2)",20,1.18076825350618,2.40999999999999,0.523399706966124,1.15197554500871,1.31730639807515,0.657138667738171,1.66,0.89,2.44999999999999,0.523399298663444,0.721512023265094,1.66
simulation 10-Aug-2024 13-38-23.mat,-10,0.0554016620498615,0.0217318559556787,0,"Version v1 (72.2)",20,1.07651385230691,3.14999999999998,0.824023036573804,1.63469843577839,1.63469843577839,0.38367811348984,0.64,1.48,3.24999999999997,0.824017201313402,0.557195104206424,1.91
simulation 12-Aug-2024 08-50-15.mat,-20,0.221606648199446,0.0217318559556787,0,"Version v1 (72.2)",10,1.16307935466049,2.62999999999999,0.877105431989479,1.27328085043205,1.3449373263037,0.494406218376209,0.31,1.33,2.68999999999998,0.87710461616787,0.707508126404756,1.17
simulation 12-Aug-2024 08-50-21.mat,-30,0.498614958448753,0.0217318559556787,0,"Version v1 (72.2)",10,1.2277783862888,2.36999999999999,0.810251942101482,1.00811995387331,1.24881954697172,0.742755139147094,0.52,0.910000000000001,2.41999999999999,0.810251684735103,0.790405077377722,0.52
simulation 12-Aug-2024 08-50-26.mat,-40,0.886426592797784,0.0217318559556787,0,"Version v1 (72.2)",10,1.26753038458378,2.22999999999999,0.718062935709044,0.785218862501244,1.15766988110996,0.776230719153383,0.33,0.78,2.26999999999999,0.718062769458975,0.818499785427704,0.33
simulation 22-Jun-2024 17-26-00.mat,-30,0.436288088642659,0.0166384522160665,0,"Version v1 (72.2)",10,1.21685382793248,1.98,0.819409845105022,1.07633294895091,1.26295534053276,0.734229737509163,0.48,0.789999999999999,2.02,0.819409584274492,0.789792392559419,0.48
simulation 22-Jun-2024 17-26-01.mat,-20,0.193905817174515,0.0166384522160665,0,"Version v1 (72.2)",10,1.14970858255825,2.17,0.880858985265945,1.32578029537178,1.37716389759358,0.492228278024925,0.28,1.08,2.22,0.880858314624684,0.662279212274001,0.94
simulation 22-Jun-2024 17-26-02.mat,-10,0.0484764542936288,0.0166384522160665,0,"Version v1 (72.2)",10,1.07108652747966,2.63999999999999,0.918332690576788,1.67072922809118,1.67072922809118,0.470067009111302,0.799999999999999,1.23,2.71999999999999,0.918328376944577,0.540906689684371,1.48
simulation 22-Jun-2024 17-26-05.mat,-40,0.775623268698061,0.0166384522160665,0,"Version v1 (72.2)",10,1.25671224582619,1.85,0.72792299170803,0.854038288239084,1.19856492225599,0.768437074070571,0.3,0.659999999999999,1.89,0.727922826568552,0.81630262638793,0.3
simulation 22-Jun-2024 17-26-10.mat,-30,0.436288088642659,0.0166384522160665,0,"Version v1 (72.2)",10,1.21685382793248,1.98,0.819409845105022,1.07633294895091,1.26295534053276,0.734229737509163,0.48,0.789999999999999,2.02,0.819409584274492,0.789792392559419,0.48
simulation 22-Jun-2024 17-26-15.mat,-20,0.193905817174515,0.0166384522160665,0,"Version v1 (72.2)",10,1.14970858255825,2.17,0.880858985265945,1.32578029537178,1.37716389759358,0.492228278024925,0.28,1.08,2.22,0.880858314624684,0.662279212274001,0.94
simulation 22-Jun-2024 17-26-21.mat,-10,0.0484764542936288,0.0166384522160665,0,"Version v1 (72.2)",10,1.07108652747966,2.63999999999999,0.918332690576788,1.67072922809118,1.67072922809118,0.470067009111302,0.799999999999999,1.23,2.71999999999999,0.918328376944577,0.540906689684371,1.48
simulation 22-Jun-2024 17-32-22.mat,-30,0.436288088642659,0.0166384522160665,0,"Version v1 (72.2)",10,1.21685382793248,1.98,0.819409845105022,1.07633294895091,1.26295534053276,0.734229737509163,0.48,0.789999999999999,2.02,0.819409584274492,0.789792392559419,0.48
simulation 22-Jun-2024 17-32-23.mat,-20,0.193905817174515,0.0166384522160665,0,"Version v1 (72.2)",10,1.14970858255825,2.17,0.880858985265945,1.32578029537178,1.37716389759358,0.492228278024925,0.28,1.08,2.22,0.880858314624684,0.662279212274001,0.94
simulation 22-Jun-2024 17-32-24.mat,-10,0.0484764542936288,0.0166384522160665,0,"Version v1 (72.2)",10,1.07108652747966,2.63999999999999,0.918332690576788,1.67072922809118,1.67072922809118,0.470067009111302,0.799999999999999,1.23,2.71999999999999,0.918328376944577,0.540906689684371,1.48
simulation 22-Jun-2024 17-37-58.mat,-40,0.775623268698061,0.0166384522160665,0,"Version v1 (72.2)",20,1.22444357505604,1.881,0.570423711011161,0.999908752626805,1.23095242571342,0.672774768981036,1.359,0.693000000000001,1.917,0.570423540316687,0.776329357144019,0.495
simulation 22-Jun-2024 17-43-44.mat,-30,0.436288088642659,0.0166384522160665,0,"Version v1 (72.2)",20,1.18331631079962,1.971,0.630472340916763,1.16728189670056,1.31713634675647,0.637425404607303,0.423,0.765000000000001,2.016,0.630471997719039,0.720920064486778,0.432
simulation 22-Jun-2024 17-50-24.mat,-20,0.193905817174515,0.0166384522160665,0,"Version v1 (72.2)",20,1.13872247439019,2.18699999999999,0.75195800334809,1.37624422014845,1.39806870826771,0.516581178920404,0.405,1.053,2.23199999999999,0.751957355905467,0.652032359194577,0.837000000000001
simulation 22-Jun-2024 17-58-52.mat,-10,0.0484764542936288,0.0166384522160665,0,"Version v1 (72.2)",20,1.06994685730057,2.62799999999999,0.873737258188138,1.65822787125542,1.65822787125542,0.385584074080477,0.549,1.233,2.69099999999999,0.873734137849227,0.537451756113289,1.503
simulation 22-Jun-2024 17-58-55.mat,-50,1.21191135734072,0.0166384522160665,0,"Version v1 (72.2)",10,1.29085390115647,1.78,0.656955801085635,0.703379428074723,1.08374114942511,0.787374964067199,0.22,0.59,1.81,0.656955713255574,0.829038140801817,0.22
simulation 23-Jun-2024 09-40-23.mat,-50,1.21191135734072,0.0166384522160665,0,"Version v1 (72.2)",40,1.13711098732806,NaN,NaN,1.4048521309423,1.44807185614873,0.375714671906643,0.246,0.557999999999999,NaN,NaN,0.514290309053147,0.306
simulation 23-Jun-2024 10-13-03.mat,-40,0.775623268698061,0.0166384522160665,0,"Version v1 (72.2)",40,1.1151310673989,NaN,NaN,1.48819392869012,1.50778823767102,0.311988810372385,0.27,0.587999999999999,NaN,NaN,0.46190364420276,0.324
simulation 24-Jun-2024 00-30-11.mat,-30,0.436288088642659,0.0166384522160665,0,"Version v1 (72.2)",40,1.08910194559457,NaN,NaN,1.59033718400705,1.59178960968551,0.244807523736232,0.378,0.641999999999999,NaN,NaN,0.393418027682125,0.432
simulation 24-Jun-2024 06-15-23.mat,-40,0.775623268698061,0.0166384522160665,0,"Version v1 (72.2)",10,1.25671224582619,1.85,0.72792299170803,0.854038288239084,1.19856492225599,0.768437074070571,0.3,0.659999999999999,1.89,0.727922826568552,0.81630262638793,0.3
simulation 25-Jun-2024 05-54-41.mat,-20,0.193905817174515,0.0166384522160665,0,"Version v1 (72.2)",40,1.0606759244975,NaN,NaN,1.7141328708573,1.7141328708573,0.190862110576381,3.51000000000004,0.665999999999999,NaN,NaN,0.324773358087894,3.40800000000004
simulation 25-Jun-2024 08-55-16.mat,-50,1.21191135734072,0.0166384522160665,0,"Version v1 (72.2)",80,1,NaN,NaN,2,2,1.22464679914735e-16,0.004,0,NaN,NaN,0.16761928346904,0.004
simulation 25-Jun-2024 09-27-02.mat,-40,0.775623268698061,0.0166384522160665,0,"Version v1 (72.2)",80,1,NaN,NaN,2,2,1.22464679914735e-16,0.004,0,NaN,NaN,0.16761928346904,0.004
simulation 25-Jun-2024 20-21-54.mat,-50,1.21191135734072,0.0166384522160665,0,"Version v1 (72.2)",20,1.25857109870328,1.818,0.5042736854662,0.85414833399264,1.1462957070199,0.762295621703478,0.405,0.603000000000001,1.845,0.50427359278389,0.842610494284328,0.405
simulation 26-Jun-2024 03-26-02.mat,-30,0.436288088642659,0.0166384522160665,0,"Version v1 (72.2)",80,1,NaN,NaN,2,2,1.22464679914735e-16,0.004,0,NaN,NaN,0.16761928346904,0.004
simulation 26-Jun-2024 21-49-44.mat,-20,0.193905817174515,0.0166384522160665,0,"Version v1 (72.2)",80,1,NaN,NaN,2,2,1.22464679914735e-16,0.004,0,NaN,NaN,0.16761928346904,0.004
simulation 27-Jun-2024 16-06-24.mat,-10,0.0484764542936288,0.0166384522160665,0,"Version v1 (72.2)",80,1,NaN,NaN,2,2,1.22464679914735e-16,0.004,0,NaN,NaN,0.16761928346904,0.004
simulation 20241016T121904-2.mat,-8.1042,0.0618206731815337,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.08677213795247,1.99592356643768,0.957555570928492,1.597852474206,1.597852474206,0.431750262784371,1.38518721044803,0.941648640128546,2.05630054459636,0.957555034560003,0.610062979945818,1.19012312716616
simulation 20241016T121904-6.mat,-8.1042,0.0618206731815337,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.07932172373442,2.00056794937297,0.877086489066054,1.61852555318315,1.61852555318315,0.428752072729888,0.579386771176507,0.952098501732932,2.09461670381244,0.877085576915342,0.586070904453858,1.11697409593546
simulation 20241016T121904-9.mat,-10.0736,0.0955174750078127,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.11075490221977,1.88097508878944,0.958989893957066,1.51023999084644,1.51023999084644,0.514024713819909,1.23192257358371,0.947454118797649,1.94715754561722,0.958989513999073,0.648107223124323,1.14948477648244
simulation 20241016T121904.mat,-10.0736,0.0955174750078127,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.10066650621581,1.89374714186147,0.862939787924369,1.5388505598798,1.5388505598798,0.500577632535095,0.710590589098239,0.920748916919774,1.97037946029363,0.862939299003878,0.629166756361507,0.812767013674455
simulation 20241016T121913-7.mat,-12.8487,0.155393127475621,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.12968786365925,1.77067099407648,0.842490669511293,1.42954703383498,1.43123980803601,0.517352246280681,0.427283230046004,0.853405364358177,1.83104797223515,0.842490426982109,0.674815152161405,0.737295790976114
simulation 20241016T121913.mat,-16.4354,0.254257624999774,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.16253247742547,1.6650112822988,0.805847812517675,1.29916061126459,1.34425932033651,0.596260996519,0.442377474585672,0.762839897120168,1.71261620738545,0.805847690333664,0.725885106096381,0.552681569298632
simulation 20241016T121914-7.mat,-8.1042,0.0618206731815337,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.07881258713932,1.9923790420562,0.881062248643491,1.61928062127696,1.61928062127696,0.436416525129138,1.24265234980886,0.956490810352065,2.09038523403779,0.881061911635743,0.586592428442172,1.11239095540295
simulation 20241016T121914.mat,-10.0736,0.0955174750078127,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.10090109284001,1.8803128900435,0.869351155482834,1.53882101689517,1.53882101689517,0.474210004031689,1.16532256963773,0.913070345550096,1.95846972668705,0.869350979197754,0.625495487954522,0.804312419427066
simulation 20241016T121920.mat,-16.4354,0.254257624999774,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.17447891181038,1.63598388895329,0.953930959698235,1.22382571665359,1.32112946243286,0.612913267758542,1.13206834047513,0.842955502753792,1.66733347376644,0.953930891726187,0.730398417571146,0.575903483975045
simulation 20241016T121921.mat,-12.8487,0.155393127475621,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",30,1.14190076089799,1.72887154765894,0.963806170342397,1.38600884574658,1.3959213689114,0.521133921787363,1.25862777546158,0.882432757703693,1.76950989834266,0.963806027648935,0.688917951463642,1.13903491487805
simulation 20241016T121928-5.mat,-16.4354,0.254257624999774,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.17578641192771,1.63798534362489,0.966296491000266,1.2236878364513,1.32159387612528,0.591163264759714,0.5289026141117,0.846492299520408,1.66569173545091,0.966296469878891,0.734024115915869,0.584728925999956
simulation 20241016T121928.mat,-16.4354,0.254257624999774,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.16158829009303,1.66031586838019,0.812999090427432,1.29825096404467,1.34431451160972,0.586818971832141,0.575631304803352,0.771230160530327,1.70911220025288,0.812999046214456,0.727709704727455,0.591758906015515
simulation 20241016T121943.mat,-10.0736,0.0955174750078127,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.11107688908985,1.84309534878467,0.96531891682735,1.51065856773004,1.51065856773004,0.483987116849392,1.26870462869004,0.915551514967351,1.9427556537111,0.96531871438787,0.647809901606987,1.17069843670845
simulation 20241016T121944.mat,-8.1042,0.0618206731815337,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.0862667795495,1.99279257029241,0.962473366029883,1.59961121201336,1.59961121201336,0.44218933473106,1.33197444883005,0.945325547974416,2.05358122101517,0.962473174680659,0.611298282234086,1.19137484851891
simulation 20241016T122010.mat,-12.8487,0.155393127475621,0.0185600223219512,0,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.14262647968622,1.72151804733915,0.971839354151805,1.38235090213152,1.39653388832829,0.544918825451221,0.682321589745342,0.87792044547231,1.76287087096008,0.971839302865017,0.687271318397198,1.12934561308753
simulation 20241016T122013.mat,-12.8487,0.155393127475621,0.0185600223219512,0.0305274587407439,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.01e-02)",60,1.12950725532466,1.76452498390491,0.847785498793411,1.42939841928019,1.43149051413403,0.519007553157657,0.50533150464777,0.85641697718943,1.8265542193363,0.84778541060627,0.674183279402003,0.718712074531754
