file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,contact_time_ms_00R,contact_time_ms002R,coef_restitution00R,coef_restitution002R,max_contact_radius_cm_00R,max_contact_radius_cm_002R,min_height_exp,spread_time_ms_00R,spread_time_ms_02R,spread_time_width_ms
higherResolution_t_rc20250129T212948-3.mat,-0.12911993390017,1.58489319246111e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00295648367910374,0.00625278065979886,1.93883842531079,2.04644696802422,2.04868156833873,2.26052167815388
higherResolution_t_rc20250129T212948-6.mat,-0.110745637732503,1.16591440117983e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00295209301967178,0.00624940552879314,1.93892088704156,1.42939933451201,2.05374666238494,2.27884540073283
higherResolution_t_rc20250129T212948-9.mat,-0.119580388959699,1.35935639087853e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00295211153131462,0.00625247111921483,1.93888279736537,1.42001401319109,2.0757947188214,2.2699069994748
higherResolution_t_rc20250129T212948.mat,-0.102563609162638,1e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00295208006663435,0.00624923544847036,1.93895357929146,1.43803978906143,2.07147449154669,2.28703893521935
higherResolution_t_rc20250129T213220.mat,-0.102563609162638,1e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341985571036084,0.00645489329521098,1.92994023416012,1.85918746166863,2.12301927213462,2.26007475809098
higherResolution_t_rc20250129T213221-1.mat,-0.12911993390017,1.58489319246111e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341993378218361,0.00645841061419605,1.92978717487838,1.82686024378545,2.09590612165195,2.23549415463141
higherResolution_t_rc20250129T213221-5.mat,-0.110745637732503,1.16591440117983e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.003419876164509,0.00645806504264958,1.92989658668967,1.84935522028481,2.14819576901139,2.25232814366736
higherResolution_t_rc20250129T213221.mat,-0.119580388959699,1.35935639087853e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341991012484314,0.00645825840049275,1.92984592808069,1.83848016542088,2.12018877840291,2.24413460918084
higherResolution_t_rc20250129T213449.mat,-0.102563609162638,1e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342006026846261,0.00648237132866593,1.92855656804985,1.82134822967633,2.15057934268019,2.2688641859947
higherResolution_t_rc20250129T213450-9.mat,-0.12911993390017,1.58489319246111e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342043803953247,0.00648557311536495,1.92835514781736,1.78604154470714,2.13702276743886,2.24726304962115
higherResolution_t_rc20250129T213450.mat,-0.119580388959699,1.35935639087853e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034203076318557,0.00648562976940168,1.92843273387142,1.79870427982268,2.16398694456723,2.25456274398186
higherResolution_t_rc20250129T213451.mat,-0.110745637732503,1.16591440117983e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342017944457422,0.00648244737446919,1.9284994011369,1.81047317481241,2.13061691320394,2.26186243834258
higherResolution_t_rc20250129T213717.mat,-0.220966597514859,4.64158883361278e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00302730058853758,0.00627061703658225,1.93824143413403,1.9607872893015,1.97136439745683,2.17069074551075
higherResolution_t_rc20250129T213718-9.mat,-1.10745637732503,0.00116591440117983,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00361661446484242,0.00671900025563918,1.92150586027413,1.36891615266605,1.38068504765578,1.57360554147479
higherResolution_t_rc20250129T213718.mat,-0.647132624775624,0.000398107170553497,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342784967393341,0.00644196439603867,1.93204802111342,1.33197076079956,1.64719837849918,1.82134822967633
higherResolution_t_rc20250129T213719.mat,-0.378146392601502,0.000135935639087853,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0032729633880933,0.00632057044950766,1.93654503136704,1.79542686602807,1.86157103533744,2.02752735202807
higherResolution_t_rc20250129T213949.mat,-0.220966597514859,4.64158883361278e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342035969695136,0.00647922266639813,1.92902200638458,1.70917129388814,2.03408217961729,2.15549546337211
higherResolution_t_rc20250129T213950.mat,-0.647132624775624,0.000398107170553497,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00344877167818454,0.00669420683094946,1.92199877424307,1.66596902114103,1.67595023587915,1.87825605101908
higherResolution_t_rc20250129T213951.mat,-1.10745637732503,0.00116591440117983,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388074770929511,0.00704707672446909,1.90949148424403,1.19059504756849,1.49435171698698,1.69829623902421
higherResolution_t_rc20250129T213952.mat,-0.378146392601502,0.000135935639087853,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342102280706814,0.0065330041389386,1.92701591862568,1.50865315899982,1.85844259489713,2.03586985986889
higherResolution_t_rc20250129T214218.mat,-0.220966597514859,4.64158883361278e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342033539331998,0.00650101169283355,1.92750615181163,1.67833380954796,1.97479078460573,2.21404199161216
higherResolution_t_rc20250129T214221.mat,-0.647132624775624,0.000398107170553497,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00369259834992484,0.00673794857470243,1.92081827622881,1.69084757130919,1.67863175625656,1.86544434254925
higherResolution_t_rc20250129T214222.mat,-1.10745637732503,0.00116591440117983,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.003930325094495,0.00712025099402142,1.9076733296384,1.56973223426298,1.45934297872639,1.81479340208712
higherResolution_t_rc20250129T214223.mat,-0.378146392601502,0.000135935639087853,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342080308437938,0.00656492816075035,1.92556257330005,1.48586023579186,1.86216692875464,2.10588733639008
higherResolution_t_rc20250129T214446.mat,-0.204641304249408,3.98107170553497e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00300389581270341,0.00626698784454251,1.93836970958361,1.95363656829508,1.98804941313847,2.18633294771229
higherResolution_t_rc20250129T214452-3.mat,-1.02563609162638,0.001,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00343514539188614,0.00666505026837928,1.92355323044371,0.919165596033179,1.43744389564423,1.60906119979828
higherResolution_t_rc20250129T214452.mat,-0.599321643387849,0.00034145488738336,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342681282496318,0.00641775007485779,1.93296357945561,1.40735127807555,1.65703061988301,1.85427134097672
higherResolution_t_rc20250129T214453.mat,-0.350208456162595,0.000116591440117983,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00322564595550127,0.00630996424170134,1.93690494381498,1.81509134879572,1.87348890368147,2.05181000877904
higherResolution_t_rc20250129T214717.mat,-0.204641304249408,3.98107170553497e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342027313151438,0.00647554914935051,1.92918269127253,1.7304744835531,2.06283403699726,2.16905203861344
higherResolution_t_rc20250129T214724-4.mat,-1.02563609162638,0.001,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0038832900970979,0.00698075166464253,1.91199557910553,1.25435564320905,1.50790829222832,1.73568855095361
higherResolution_t_rc20250129T214724.mat,-0.599321643387849,0.00034145488738336,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341896044753555,0.00666148871219339,1.92301220720314,1.28206468710893,1.72079121552357,1.90194281435284
higherResolution_t_rc20250129T214725.mat,-0.350208456162595,0.000116591440117983,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342098219217201,0.00652204688080672,1.92742979637295,1.54261908378031,1.89687772030663,2.05553434263655
higherResolution_t_rc20250129T214946.mat,-0.204641304249408,3.98107170553497e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342045772169209,0.00649636811372992,1.92766160146549,1.69650855877261,2.01903587083295,2.22387423299598
higherResolution_t_rc20250129T214955.mat,-0.599321643387849,0.00034145488738336,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00350412536445696,0.00670224210636026,1.92162556788503,1.70351030642473,1.69770034560701,1.89196159961472
higherResolution_t_rc20250129T214956-2.mat,-1.02563609162638,0.001,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388169984657242,0.00704682613044131,1.91031178380456,1.90670996169046,1.46574883296131,1.81792184252743
higherResolution_t_rc20250129T214956.mat,-0.350208456162595,0.000116591440117983,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034206400071833,0.00655117048961284,1.92599286677788,1.52012410728095,1.86738099615515,2.13255356680985
higherResolution_t_rc20250129T215214.mat,-0.189522144414079,3.4145488738336e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00298815045508125,0.00626348918220729,1.93848005885535,1.96495854322191,1.99639192097929,2.20108130978803
higherResolution_t_rc20250129T215226-4.mat,-0.949860792700009,0.000857695898590895,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034336605903454,0.00661565999997805,1.92539499277987,0.984266951862449,1.4644080727726,1.64496377818467
higherResolution_t_rc20250129T215226.mat,-0.555042998114413,0.000292864456462524,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034257410805635,0.00639661850724815,1.93376960046847,1.48705202262626,1.68369685030277,1.886151638797
higherResolution_t_rc20250129T215445.mat,-0.189522144414079,3.4145488738336e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342019412910304,0.00647203996673582,1.92932247194495,1.75013896632075,2.0766885589472,2.18201272043758
higherResolution_t_rc20250129T215459-5.mat,-0.949860792700009,0.000857695898590895,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388578772370718,0.00692142463556291,1.91423725779178,1.31960597239262,1.52667893487017,1.76578116852229
higherResolution_t_rc20250129T215459-7.mat,-0.555042998114413,0.000292864456462524,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341966511519975,0.00663236851397845,1.92390486543382,1.32198954606143,1.76712192871099,1.92607649774951
higherResolution_t_rc20250129T215459.mat,-0.324334610001251,0.0001,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342090174077993,0.00651141263578316,1.92779156927896,1.57494630166349,1.91684014978288,2.0744539586327
higherResolution_t_rc20250129T215714.mat,-0.189522144414079,3.4145488738336e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342056346153496,0.00649550758549669,1.92780353446842,1.71334254780855,2.11020756366479,2.23325955431691
higherResolution_t_rc20250129T215730-4.mat,-0.555042998114413,0.000292864456462524,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341896135771517,0.00667011901929143,1.92241410399147,1.3084329708201,1.71468330799726,1.91952167016029
higherResolution_t_rc20250129T215730.mat,-0.324334610001251,0.0001,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034206051560597,0.00654069758078112,1.92634174314791,1.55111056497543,1.8858536920884,2.154452649892
higherResolution_t_rc20250129T215731.mat,-0.949860792700009,0.000857695898590895,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388523948580979,0.0069825662417201,1.91264748360239,1.28936438146965,1.5006085978676,1.81285674848121
higherResolution_t_rc20250129T215943.mat,-0.175520007337009,2.92864456462524e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00297998047065545,0.00626006485697782,1.93857494147287,1.9990734413567,1.9995203614196,2.21463788502936
higherResolution_t_rc20250129T220000.mat,-0.300372356502507,8.57695898590895e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00314631323419403,0.00629230939454853,1.93748596702717,1.87333993032717,1.89613285353513,2.09650201506915
higherResolution_t_rc20250129T220001.mat,-0.514035715470512,0.000251188643150958,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342454251617037,0.00637865330889698,1.93447699238732,1.57584014178929,1.72511144279828,1.91698912313718
higherResolution_t_rc20250129T220002.mat,-0.87968386923474,0.000735642254459642,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00343232402386367,0.00657037997714005,1.92704693429001,1.05085804123472,1.47260160725912,1.68101532992537
higherResolution_t_rc20250129T220214.mat,-0.175520007337009,2.92864456462524e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342011910832877,0.00646865484147979,1.92944386688776,1.7683137155454,2.0783272658445,2.19407956213591
higherResolution_t_rc20250129T220233.mat,-0.300372356502507,8.57695898590895e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342078852087954,0.00650390412926034,1.92810785109996,1.60563481264937,1.96540546328481,2.09247973450304
higherResolution_t_rc20250129T220234.mat,-0.514035715470512,0.000251188643150958,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034202229059612,0.00660468832227133,1.92469303806238,1.36102056488813,1.74998999296645,1.94931634102037
higherResolution_t_rc20250129T220235.mat,-0.87968386923474,0.000735642254459642,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388769292794218,0.006868936736756,1.91623226757995,1.39290086270842,1.55394105870714,1.79229842558776
higherResolution_t_rc20250129T220443.mat,-0.175520007337009,2.92864456462524e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342063702239881,0.00649214656126364,1.92793356014283,1.72913372336439,2.09933250880086,2.24249590228353
higherResolution_t_rc20250129T220504.mat,-0.300372356502507,8.57695898590895e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342074450111696,0.00653019250475971,1.92664225088959,1.5782237154581,1.89821848049533,2.17173355899085
higherResolution_t_rc20250129T220505.mat,-0.514035715470512,0.000251188643150958,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00341975670045576,0.0066383662607719,1.92310165742261,1.34448452256079,1.71453433464296,1.96719314353641
higherResolution_t_rc20250129T220506.mat,-0.87968386923474,0.000735642254459642,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388845231747172,0.00692580578946717,1.91495130730758,1.34269684230918,1.53233992233358,1.82641332372255
higherResolution_t_rc20250129T220712.mat,-0.162552365956107,2.51188643150958e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00296484733791456,0.00625940682865413,1.93865649185851,1.97240721093693,2.04942643511023,2.22744959349919
higherResolution_t_rc20250129T220734.mat,-0.27818046476915,7.35642254459642e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00310689446672718,0.00628520315691302,1.93771864165908,1.88168243816799,1.90998737548507,2.11676239125401
higherResolution_t_rc20250129T220735.mat,-0.476058103024325,0.000215443469003188,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342275722053633,0.00636111917573003,1.93510288808475,1.70008391927582,1.74045569829122,1.94693276735156
higherResolution_t_rc20250129T220737.mat,-0.814691706131093,0.000630957344480193,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034310947789241,0.00653149990411398,1.92852413722215,1.11893886415,1.50418395837081,1.71691790831176
higherResolution_t_rc20250129T220944.mat,-0.162552365956107,2.51188643150958e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342006456717818,0.00646529163811737,1.92954912962429,1.78484975787274,2.0769865056558,2.20540153706274
higherResolution_t_rc20250129T221007.mat,-0.27818046476915,7.35642254459642e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342067287889708,0.00649381322891572,1.92838444082127,1.63438667002935,1.94752866076876,2.10946269689329
higherResolution_t_rc20250129T221008.mat,-0.476058103024325,0.000215443469003188,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034206200781257,0.00658305328356408,1.92538917633106,1.39930671694333,1.78291310426683,1.97196029087403
higherResolution_t_rc20250129T221011.mat,-0.814691706131093,0.000630957344480193,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388852087480772,0.0068228855580438,1.91799344651966,1.48794586275206,1.60176150543756,1.81524032215002
higherResolution_t_rc20250129T221213.mat,-0.162552365956107,2.51188643150958e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342066122273876,0.0064889112499372,1.92805377892594,1.74418003214873,2.08860642729123,2.25068943677005
higherResolution_t_rc20250129T221238.mat,-0.27818046476915,7.35642254459642e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342067127262365,0.00652284722705006,1.92690958966653,1.60563481264937,1.92592752439521,2.18439629410638
higherResolution_t_rc20250129T221239.mat,-0.476058103024325,0.000215443469003188,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342034415004856,0.00661306432080063,1.92378726134558,1.38008915423858,1.83833119206658,1.99400834731048
higherResolution_t_rc20250129T221242.mat,-0.814691706131093,0.000630957344480193,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388974084265932,0.00687297958355355,1.91705166865176,1.41479994579057,1.55185543174693,1.82537051024244
higherResolution_t_rc20250129T221442.mat,-0.150542790413596,2.15443469003188e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00296437507776563,0.00625630402321712,1.93872655939758,2.01754613728995,2.03244347271999,2.23921848848893
higherResolution_t_rc20250129T221509.mat,-0.257628138222282,6.30957344480193e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00307516742396927,0.00627825800660017,1.93791937726278,1.90298562783295,1.91386068269688,2.13597995395876
higherResolution_t_rc20250129T221511.mat,-0.440886324888294,0.000184784979742229,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00337517113836754,0.00634625342002239,1.93565203459652,1.75475714030406,1.78887203843885,1.97508873131434
higherResolution_t_rc20250129T221513.mat,-0.754501246699205,0.000541169526546464,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342995915314607,0.00649889245031955,1.92984100799828,1.18836044725398,1.56615687375977,1.75252253998955
higherResolution_t_rc20250129T221713.mat,-0.150542790413596,2.15443469003188e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342001645873938,0.0064619273534655,1.92964027327181,1.80004504001138,2.0747519053413,2.21612761857236
higherResolution_t_rc20250129T221742.mat,-0.257628138222282,6.30957344480193e-05,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342056060780427,0.00648975308511872,1.92862628610198,1.66120187380342,2.00428750875721,2.12570079251203
higherResolution_t_rc20250129T221744.mat,-0.440886324888294,0.000184784979742229,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342087755819992,0.00656489063040969,1.92600303480103,1.43669902887273,1.82224206980214,1.99400834731048
higherResolution_t_rc20250129T221746.mat,-0.754501246699205,0.000541169526546464,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00383295682569652,0.00677669954122644,1.91952103153183,1.62336264181112,1.62708697566863,1.83058457764296
higherResolution_t_rc20250129T221942.mat,-0.150542790413596,2.15443469003188e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342062195869886,0.00648886999460161,1.92816484987388,1.75877942087017,2.12823333953513,2.25366890385606
higherResolution_t_rc20250129T222013.mat,-0.257628138222282,6.30957344480193e-05,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00342042988150758,0.00651250471447265,1.92714096360874,1.63304590984064,1.9242888174979,2.19348366871871
higherResolution_t_rc20250129T222015.mat,-0.440886324888294,0.000184784979742229,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0034204221902845,0.006595501034974,1.92442400485128,1.41807735958518,1.86797688957236,2.01069336299213
higherResolution_t_rc20250129T222018.mat,-0.754501246699205,0.000541169526546464,0.0189,0,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00388972949498585,0.00682375079271583,1.91871153795645,1.51103673266862,1.56585892705117,1.83132944441446
higherResolution_t_rc20250129T222211.mat,-0.139420497586799,1.84784979742229e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00295692570493934,0.00625572086952724,1.9387867432635,2.00458545546581,2.0766885589472,2.25024251670715
higherResolution_t_rc20250129T222243.mat,-0.238594243700609,5.41169526546464e-05,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.00305109552194638,0.00627438607902599,1.93809240464061,1.94142075324245,1.94588995387146,2.1538567564748
higherResolution_t_rc20250129T222246.mat,-0.408313082454925,0.000158489319246111,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",120,NaN,NaN,NaN,NaN,0.0033203696503122,0.00633194762358565,1.93612994504409,1.76458938168789,1.807791654435,2.00205290844271
