file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,max_width,contact_time_ms,coef_restitution,north_pole_min_height,north_pole_exp_min_height,max_contact_radius,spread_time_ms,spread_time_width_ms,contact_time_exp_ms,coef_rest_exp,max_contact_radius_exp,spread_time_exp_ms,energy_modes_1,energy_modes_2,energy_modes_3,energy_modes_4,energy_modes_5,energy_modes_6,energy_modes_7,energy_modes_8,energy_modes_9,energy_modes_10,energy_modes_11,energy_modes_12,energy_modes_13,energy_modes_14,energy_modes_15,energy_modes_16,energy_modes_17,energy_modes_18,energy_modes_19,energy_modes_20,energy_modes_21,energy_modes_22,energy_modes_23,energy_modes_24,energy_modes_25,energy_modes_26,energy_modes_27,energy_modes_28,energy_modes_29,energy_modes_30,energy_modes_31,energy_modes_32,energy_modes_33,energy_modes_34,energy_modes_35,energy_modes_36,energy_modes_37,energy_modes_38,energy_modes_39,energy_modes_40,energy_modes_41,energy_modes_42,energy_modes_43,energy_modes_44,energy_modes_45,energy_modes_46,energy_modes_47,energy_modes_48,energy_modes_49,energy_modes_50,energy_modes_51,energy_modes_52,energy_modes_53,energy_modes_54,energy_modes_55,energy_modes_56,energy_modes_57,energy_modes_58,energy_modes_59,energy_modes_60,energy_modes_61,energy_modes_62,energy_modes_63,energy_modes_64,energy_modes_65,energy_modes_66,energy_modes_67,energy_modes_68,energy_modes_69,energy_modes_70,energy_modes_71,energy_modes_72,energy_modes_73,energy_modes_74,energy_modes_75,energy_modes_76,energy_modes_77,energy_modes_78,energy_modes_79,energy_modes_80,energy_modes_81,energy_modes_82,energy_modes_83,energy_modes_84,energy_modes_85,energy_modes_86,energy_modes_87,energy_modes_88,energy_modes_89,energy_modes_90
criticalWeOh9020250303T094041-7.mat,-0.568307043489324,0.000307029062975785,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00997881128643,3.18044820964315,0.885317535591152,2.01831344147257,1.9110661536072,0.189097403934531,1.17047823919896,1.71047871843805,4.32985088207464,0.500299125723273,0.345021676771838,2.02955191589989,0,0.00368561491859237,0.000706417312692952,6.17980021894412e-05,7.40324653938846e-06,2.94375018670277e-07,1.23461267626227e-07,1.46531129961131e-08,5.12041687602238e-10,2.33615857424482e-11,5.45708363724419e-13,1.56882554606122e-14,5.04453416541042e-16,7.29849613381513e-18,6.04094107890073e-20,4.00463911638283e-22,2.40936593518787e-24,1.11045713388597e-26,3.54526198494917e-29,7.86592029034818e-32,1.24942464286216e-34,1.50328558704754e-37,1.48376979895744e-40,1.18711399048142e-43,6.67468497419052e-47,2.26519129593946e-50,4.29493194328507e-54,5.45872275390325e-58,8.3862735364936e-62,1.17066877855325e-65,8.30373662758443e-70,2.79699359765431e-74,8.56445121636454e-79,3.78660843503677e-83,9.43755025162607e-88,1.03364522966085e-92,7.79684929589202e-98,9.68644290115969e-103,8.98685579935792e-108,3.99019812609059e-113,9.41200078064702e-119,2.16407266040707e-124,6.97482955345201e-130,1.65121656310071e-135,2.33073541173059e-141,2.06102813704159e-147,1.26079862852446e-153,6.12831352037501e-160,2.70747694967895e-166,1.10782469125258e-172,3.87091841750076e-179,1.07872351329599e-185,2.33684370909293e-192,3.95142125180855e-199,5.44074664574523e-206,6.8317902523242e-213,8.87650475696746e-220,1.11687331395088e-226,1.09385848573127e-233,6.85374458420245e-241,2.34199834019097e-248,6.49902834508705e-256,5.22774866138902e-263,2.4905855241072e-270,3.57662707066054e-278,1.23771036666931e-285,4.93742627311647e-293,3.78508525173697e-301,1.96602001193585e-308,1.7207726905648e-316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criticalWeOh9020250303T094041.mat,-0.72523423541868,0.0005,0.0189,0.0759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01022772502884,3.17014067133318,0.75475480467393,2.01502876516364,1.91021866924033,0.189333230063135,1.09030849678807,1.53009679801354,NaN,NaN,0.344366137982668,1.923152742149,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
criticalWeOh9020250303T094114.mat,-1.02563609162638,0.001,0.0189,0.0759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01128426134232,3.02010872482144,0.782515052889145,2.02523213859584,1.90356581049353,0.189351031313774,0.94027655027626,1.38006485150173,3.86052137700536,0.564792093366005,0.352174329098017,1.82077407366586,0,0.00414973413845199,0.000160999069812498,7.47559022894324e-06,4.69217468200687e-07,1.6325544339697e-08,4.22604332330193e-10,6.63196422826276e-12,5.7459794904917e-14,3.03075870364288e-16,1.02953863379982e-18,2.29436650461809e-21,3.28714057134375e-24,2.92149519384767e-27,1.56248087646362e-30,4.90636504898187e-34,9.01346695801605e-38,1.11803802769335e-41,1.44614237960704e-45,1.79137713806764e-49,1.1823832667612e-53,2.75248098724433e-58,1.34322522088287e-63,5.2474815058664e-68,6.03782656664712e-73,1.06376046838136e-78,1.76351294279185e-83,2.81639817966172e-89,3.45644054727553e-95,2.0323344071201e-100,2.85747712268943e-106,2.4561362871774e-112,1.84502483084112e-118,9.65385574325941e-125,9.81520484154158e-132,9.4969818940425e-138,1.16510078959419e-144,9.22574590289075e-151,1.82441459003072e-157,2.30430543812118e-164,4.44992863335516e-172,5.44172867155759e-179,2.58713875666001e-185,6.85788396750262e-192,9.85447966097864e-200,5.14628659207182e-184,1.5467725466252e-178,7.04268503678989e-176,1.79058880463837e-174,8.45791312096995e-174,1.31276931502476e-173,9.22508399157035e-174,3.58370470076967e-174,8.79448359190238e-175,1.49734591349024e-175,1.89412476536443e-176,1.8744019838019e-177,1.50995219131614e-178,1.0216781495743e-179,5.9539952159967e-181,3.04995817797478e-182,1.39650971417827e-183,5.79563315551085e-185,2.20560662586576e-186,7.77321299175453e-188,2.55829060747784e-189,7.91910164173381e-191,2.31971049927556e-192,6.46401159286449e-194,1.72121921573359e-195,4.39652562089863e-197,1.08080181650882e-198,2.56414804598607e-200,5.88420351209172e-202,1.30847434299459e-203,2.82331612802927e-205,5.91622833556755e-207,1.20438370226934e-208,2.38119871377779e-210,4.56755344477071e-212,8.48293659083745e-214,1.52021185712934e-215,2.61456727984023e-217,4.27846159790836e-219,6.5683155373463e-221,9.23246645177133e-223,1.13411049010144e-224,1.09537825927616e-226,5.92640756667029e-229,5.15277098232504e-213
criticalWeOh9020250303T094115-4.mat,-0.490750920697469,0.000228947368421053,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00984818146549,3.21022554253861,0.881415155870427,2.01638688265566,1.91225352562612,0.18914911295064,1.20025557209444,1.73052115404077,4.49861892739152,0.196127594207074,0.343342009095376,2.04828801470503,0,0.00380422893394605,0.000539713405327145,3.88926652133994e-05,4.69906945545738e-06,2.08754645569669e-07,5.57213034645701e-08,3.63832233871813e-09,1.28745734651428e-10,2.62889989043791e-12,4.19522890734035e-14,9.33143711776945e-16,1.2723127176944e-17,9.85856947520985e-20,5.22332609197106e-22,2.387625292197e-24,9.38424399727628e-27,2.12798952900656e-29,2.11293857116593e-32,2.0577322057218e-35,2.08512239570297e-38,6.21488126446385e-42,2.73160237581065e-45,5.96218354454007e-49,7.95052341116906e-53,1.1109063467152e-56,6.11860723411324e-61,4.26320897310239e-65,1.24063200816696e-69,3.46237823260723e-74,6.51724014957795e-79,6.06776409398471e-84,8.24059767610788e-89,2.64961824377112e-94,2.33269624688151e-99,3.68513414114226e-105,1.49304721614287e-110,1.60953811214801e-116,2.38545565731916e-122,1.87209497540804e-128,1.09908528638407e-134,5.61822330810849e-141,1.66110144073675e-147,4.46863789570471e-154,8.9974646031571e-161,9.32278062710228e-168,1.71476337423589e-174,6.18392169249355e-182,8.71849993303906e-189,3.37711709771866e-196,7.99230859584542e-204,5.1759090862728e-211,1.094424308983e-218,1.04739481615379e-226,2.24756648190113e-234,4.62413449191661e-242,4.93573527209074e-250,3.17758304577051e-258,1.52037636234133e-266,6.73978511166615e-275,3.0020244137645e-283,1.22340952829831e-291,4.196629582299e-300,1.22736169227996e-308,3.45772138681384e-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criticalWeOh9020250303T094115.mat,-0.423036568277799,0.000170125427985259,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.0097461973349,3.24000287543407,0.878035456459702,2.01482075978926,1.91316726297533,0.189217272862518,1.22029800769716,1.75056358964349,NaN,NaN,0.3422488050695,2.11626567283719,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
criticalWeOh9020250303T094116.mat,-7.008352935084,0.0466923076923077,0.0189,0.759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.02454470875839,2.02027750875442,0.22271381391946,2.05858184840619,1.82089241146782,0.342280584043238,0.510223146343559,0.900191679070814,2.6179762485967,0.184952432936876,0.467239427297114,0.737995789061306,0,0.00205572894238045,0.0002847975339332,5.52772570783134e-05,1.27337876128941e-05,3.35244011169082e-06,9.86326868549488e-07,3.17784050138105e-07,1.10074029891439e-07,4.0362397146629e-08,1.54804020218179e-08,6.15447550822432e-09,2.51954108170933e-09,1.05690858902276e-09,4.52612554274872e-10,1.97306719049574e-10,8.73563308203666e-11,3.92086742115196e-11,1.78132195630992e-11,8.18123645147184e-12,3.79436419263893e-12,1.77540177525925e-12,8.37413630487959e-13,3.97888853540979e-13,1.90323048074171e-13,9.15986671131627e-14,4.43344464074132e-14,2.1570287219221e-14,1.05453222365291e-14,5.17840235090649e-15,2.55340743980671e-15,1.26386584870486e-15,6.27793260577715e-16,3.12862979966243e-16,1.563897198893e-16,7.83934790321245e-17,3.93981933788339e-17,1.98476535567495e-17,1.00206216787383e-17,5.06935403618072e-18,2.56924810162475e-18,1.30430946894838e-18,6.63138813607445e-19,3.37603849089549e-19,1.72076275825029e-19,8.77966748356154e-20,4.48345032255318e-20,2.29117535744294e-20,1.17152302925449e-20,5.99273206646082e-21,3.06630451212594e-21,1.56912135912331e-21,8.02938610120518e-22,4.10795236514627e-22,2.10095633174539e-22,1.07395675400993e-22,5.48607962820396e-23,2.80006254413098e-23,1.42766154829808e-23,7.27030289926595e-24,3.69711337953807e-24,1.87699900353019e-24,9.51169719459505e-25,4.80993206912451e-25,2.42656688712701e-25,1.22093624525467e-25,6.12496586093465e-26,3.06247146752116e-26,1.52555557780383e-26,7.56798089006523e-27,3.73688986558659e-27,1.83556220689831e-27,8.96328390288817e-28,4.34776182572121e-28,2.09297389603747e-28,9.98804337930683e-29,4.71879189988148e-29,2.20339787868321e-29,1.01475010394947e-29,4.59689992435769e-30,2.04117851062484e-30,8.84175718221578e-31,3.71143338956087e-31,1.49503892603226e-31,5.69253067868169e-32,1.99758670517324e-32,6.16095032986349e-33,1.50133876118873e-33,2.05788561498825e-34,1.55245852604243e-27
criticalWeOh9020250303T094148.mat,-1.02563609162638,0.001,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01157416224787,2.98002385361602,0.902400109356849,2.03482775870272,1.90145523212694,0.189160039758071,0.94027655027626,1.26038287890261,3.70075453320087,0.820827533483495,0.357509823419909,1.83050897095862,0,0.00460852390523125,0.000775816742028797,0.000155107415905179,2.01814671699497e-05,5.84765947353126e-06,7.18172225690333e-07,3.18679196726729e-07,6.0047689939205e-08,7.2363733907803e-09,7.36772417421046e-10,6.00297473939035e-11,4.36228287139257e-12,3.5003825087558e-13,2.56955605066333e-14,1.63392452457718e-15,8.70280821654862e-17,3.57464209761957e-18,1.06763570636377e-19,2.2121822146304e-21,3.77343039611564e-23,8.49574300988664e-25,1.74473687629465e-26,1.95228499892758e-28,1.31189829779326e-30,1.39334523755736e-32,1.4270426250794e-34,6.3611334452075e-37,2.25304223784626e-39,1.57284956082034e-41,5.38638635161362e-44,8.81178145100121e-47,3.21156864462845e-49,8.1890570375117e-52,7.85093809060162e-55,1.30203891955407e-57,2.4481725616942e-60,1.6321803700136e-63,1.09253129437872e-66,1.4820346741791e-69,8.3443738431078e-73,2.39768633260438e-76,1.69847330356125e-79,9.62703427038636e-83,2.26442652423736e-86,4.14663593622666e-90,1.80003777221691e-93,5.59787432558221e-97,8.6706883501093e-101,8.54855973125978e-105,1.35093623424195e-108,3.00349483170825e-112,4.57178219224416e-116,4.50481108928322e-120,3.12222230726204e-124,1.79500370017146e-128,1.15198214663941e-132,9.27327645032203e-137,7.52719925711826e-141,5.30454715511073e-145,3.17404769880853e-149,1.64118501787638e-153,7.48902686059929e-158,3.06058477363995e-162,1.12646888669209e-166,3.71705225355061e-171,1.08352402499604e-175,2.7287682997866e-180,5.8599547285258e-185,1.15512121663429e-189,2.83726867179602e-194,1.0107783525483e-198,3.54292951608544e-203,9.1311874013116e-208,1.50587954374551e-212,1.48839311483743e-217,2.29856264496059e-222,8.87380314248139e-227,1.81071530393689e-231,1.43005042701488e-236,1.70034374821215e-241,6.06921349046657e-246,6.12044256228655e-251,3.50551417259905e-256,1.24928612691775e-260,8.49003871360725e-266,5.81028168705045e-271,9.53542366188433e-276,1.12398078261311e-281,2.88387850696052e-265
criticalWeOh9020250303T094149.mat,-0.568307043489324,0.000307029062975785,0.0189,0.0759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00981985367985,3.26004531103678,0.736336756708513,2.01103500152834,1.91298911555696,0.189337220110131,1.17047823919896,1.60053164313168,NaN,NaN,0.341014967270226,1.99977458300442,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
criticalWeOh9020250303T094150.mat,-0.485077308971315,0.000223684210526316,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00983914014283,3.22053308084858,0.881126821819123,2.01624641080405,1.91233439005016,0.189166945920644,1.20025557209444,1.73052115404077,4.51136631504452,0.137356562137449,0.343330224226787,2.07134294066801,0,0.00381422369804475,0.000531998598975029,3.8329445064869e-05,4.68736404903945e-06,1.98503510015498e-07,5.44191948072221e-08,3.03649599705854e-09,1.12009392593396e-10,2.54114490289976e-12,3.82873006639648e-14,7.23150007243541e-16,9.34488414877461e-18,7.62454344725074e-20,4.58872010243755e-22,2.18208674093212e-24,6.4434029644654e-27,9.01224099398084e-30,1.17131300070696e-32,1.6040404945588e-35,6.8951996420508e-39,3.60642242858851e-42,1.20707633838437e-45,1.865906207495e-49,3.9179049962433e-53,2.56887394811963e-57,2.5885648798424e-61,9.25558999392864e-66,3.46823034231819e-70,8.63098456913681e-75,9.46825778849913e-80,1.80672815900274e-84,7.13424561007505e-90,7.31044434636169e-95,2.03275410857514e-100,5.74418431629331e-106,1.51177921773803e-111,1.14612182373177e-117,2.40407020943131e-123,8.40186649923912e-130,9.08191789122734e-136,2.05324371657787e-142,9.78898542360667e-149,1.36500683110296e-155,3.50709979243559e-162,2.3952264465485e-169,4.37961140950243e-176,1.32245911534118e-183,1.63381121790265e-190,4.64933509510634e-198,1.24853675116393e-205,6.16648751845947e-213,7.73194053067982e-221,8.73957924841103e-229,2.26913891694808e-236,2.73076460153252e-244,1.57697524805992e-252,6.70407706809938e-261,3.99575300505861e-269,2.67193589671323e-277,1.37008081182855e-285,5.24395815426323e-294,1.56476122659977e-302,3.72482035890689e-311,7.22323974219902e-321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criticalWeOh9020250303T094154.mat,-4.73436245165815,0.0213076923076923,0.0189,0.759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01714770977674,2.32034140177805,0.185667258602243,2.01679513111876,1.86102330001249,0.284492230759276,0.500488249050809,1.02044629268715,3.41548870233355,0.0138027461956538,0.419859516076384,0.845475817047635,0,0.000234395047632467,2.20214314806131e-05,2.67837841405923e-06,3.87754168078083e-07,6.4210640528785e-08,1.18282633663347e-08,2.37016214464637e-09,5.0750014598464e-10,1.14531881845025e-10,2.69614807818179e-11,6.56910577271465e-12,1.64686125575624e-12,4.22896781977412e-13,1.10842455327127e-13,2.95701248671509e-14,8.01103077457856e-15,2.19988546404861e-15,6.11379902990754e-16,1.71731548197131e-16,4.87000037846135e-17,1.39292399219799e-17,4.01494653245973e-18,1.16537476599385e-18,3.4040979374359e-19,1.00008661124795e-19,2.9535709173858e-20,8.76453945175889e-21,2.61215977988066e-21,7.81615255224275e-22,2.34723803888504e-22,7.07217223722358e-23,2.13723321677146e-23,6.47643346178785e-24,1.96741009814519e-24,5.98999647134673e-25,1.82740729660061e-25,5.58510962331641e-26,1.70974522071422e-26,5.24149286400801e-27,1.60889348772564e-27,4.94398142423734e-28,1.52067172339552e-28,4.68099287294008e-29,1.44185517971669e-29,4.44350720198482e-30,1.36990971255038e-30,4.224375191399e-31,1.30281059271068e-31,4.01784219497176e-32,1.23891701760655e-32,3.81921686422581e-33,1.17688458523367e-33,3.62463999127701e-34,1.11560436791642e-34,3.43092458859119e-35,1.05416123150159e-35,3.2354484660146e-36,9.91806627966088e-37,3.03608718173184e-37,9.27942795826718e-38,2.83117967611476e-38,8.62116462882399e-39,2.61952195941992e-39,7.94020961451683e-40,2.4003864195847e-40,7.23506264003212e-41,2.17356596462037e-41,6.50596907886391e-42,1.93944352182277e-42,5.75518154890951e-43,1.69908852049469e-43,4.98731060166558e-44,1.45438297963304e-44,4.20977430517306e-45,1.20818077238795e-45,3.43335951307842e-46,9.64504591923468e-47,2.67291067404866e-47,7.28786133991144e-48,1.94816526070868e-48,5.08156066929241e-49,1.28475836327551e-49,3.1179150043452e-50,7.15422754474919e-51,1.51329907012293e-51,2.81414838537288e-52,4.13598062825688e-53,3.42013752793844e-54,1.73462344392697e-46
criticalWeOh9020250303T094222.mat,-0.423036568277799,0.000170125427985259,0.0189,0.0759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.0095256800683,3.32017261784492,0.718220269016184,2.00836600412114,1.91503803951349,0.189405001831797,1.23003290498991,1.65035141162988,NaN,NaN,0.338581186390258,2.09622323723447,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
criticalWeOh9020250303T094224-6.mat,-0.479336546898201,0.000218421052631579,0.0189,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.00983004402277,3.22053308084858,0.880838490311311,2.01610599579016,1.91241562192005,0.189184835524338,1.20025557209444,1.73052115404077,4.53448232588382,0.0412425988886401,0.343183087968668,2.06468161861184,0,0.00379684445139704,0.000519042937831182,3.76879557118055e-05,4.57042921144434e-06,1.64833402761604e-07,5.38444081278662e-08,2.27011875809575e-09,6.78376029494207e-11,1.80250155445007e-12,3.31214624632469e-14,6.24656235612398e-16,7.53297757540401e-18,5.16663970265016e-20,2.07170221101506e-22,5.68053114876751e-25,1.71040396060397e-27,3.86028789615502e-30,2.96199400791522e-33,2.81978726320607e-36,1.69712679581328e-39,4.63341976958806e-43,1.70286644916431e-46,2.00886832835905e-50,3.24582352339931e-54,2.2910194574242e-58,1.11205291592011e-62,6.15661737704286e-67,8.66827943778657e-72,2.68167589660051e-76,2.95148065300318e-81,1.6998537306324e-86,1.87506612457293e-91,5.29714952736142e-97,1.39861666939827e-102,4.83002718980052e-108,3.8563164054448e-114,5.37185897457405e-120,5.09332150176761e-126,1.34865604427598e-132,1.09820161491862e-138,2.01012867825896e-145,4.73892393909498e-152,8.82436194256918e-159,6.21615355302958e-166,9.54022617407316e-173,3.10810813555185e-180,2.95075257792335e-187,6.35547148184362e-195,2.62395500702058e-202,5.94712151142961e-210,5.86406744153207e-218,1.76258063728954e-225,1.17831752174061e-233,7.44381898484186e-242,1.05920449289824e-249,5.77398598451395e-258,1.45825344278972e-266,4.27444175402229e-275,2.07248965692912e-283,7.57601915596601e-292,1.89745852340317e-300,3.59763592387779e-309,5.52937026002752e-318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
criticalWeOh9020250303T094224.mat,-0.966834790006584,0.000888623816274341,0.0189,0.0759417623417563,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.01104942865692,3.05045869873412,0.777926526317837,2.023107020167,1.90499028883444,0.189329734611023,0.970053883171734,1.41041482541442,3.94626555028007,0.518602950206395,0.350483801286966,1.84581829911522,0,0.0037158239531926,0.000157303789891414,4.89077665299564e-06,2.00601906607107e-07,6.95565666453102e-09,1.86128957860182e-10,2.17273118058172e-12,1.21454165358027e-14,3.74132793007594e-17,6.84911487168952e-20,8.17245089985288e-23,7.26162447954405e-26,4.75736414119027e-29,1.95102180877284e-32,4.55254710835426e-36,5.95919147430276e-40,4.39163438471119e-44,1.7838623186711e-48,3.69508743719434e-53,3.70108957061984e-58,5.22486879463776e-63,1.14173476494134e-67,7.26352508990262e-73,5.39795624076876e-79,4.78386231845865e-84,4.20808189489559e-90,9.13852195592298e-96,9.99000459649381e-103,2.98331567116864e-108,1.88571762849368e-114,5.71240379421497e-121,1.26823205914883e-127,1.5437403460309e-134,1.94718606504218e-142,2.64304679447769e-148,1.37646560935256e-156,4.51855917695773e-163,2.31015990353172e-170,2.74832859280201e-178,1.03742529440871e-184,3.77611731729292e-192,1.42306849927407e-200,3.90960741380027e-207,2.88380806491631e-214,1.33769236336276e-198,1.21248050736984e-192,9.4684007131863e-190,3.22346283864663e-188,1.76624205638151e-187,2.89322731278868e-187,2.00642883028973e-187,7.31630343066258e-188,1.62125762961563e-188,2.41702543508649e-189,2.61122436100653e-190,2.16188836316493e-191,1.43216228394804e-192,7.85378745598967e-194,3.66363010570463e-195,1.48624078662865e-196,5.3395519938081e-198,1.7247123024967e-199,5.07249983222155e-201,1.37298036661892e-202,3.45135691067304e-204,8.12025829272163e-206,1.80009061551536e-207,3.7813510368966e-209,7.56419152984175e-211,1.44701382796398e-212,2.65669048060073e-214,4.69557827533636e-216,8.0096713018132e-218,1.32130237851033e-219,2.11117525125283e-221,3.27065935814704e-223,4.91530923908636e-225,7.16494105397108e-227,1.01210651657695e-228,1.38281175436642e-230,1.82134791325799e-232,2.30039966249156e-234,2.76241832998444e-236,3.11010983100118e-238,3.20416753803091e-240,2.88347792539982e-242,2.0394179418978e-244,8.0771670225829e-247,9.39005731139223e-231
criticalWeOh9020250303T094228.mat,-5.75285294782359,0.0314615384615385,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.03232031178189,2.07009727725262,0.515171691908922,2.12856192468172,1.79377386186559,0.335551908172165,0.680297528458081,0.980361421481706,2.39049614002052,0.497740706451196,0.468932161909692,0.87070688031689,0,0.00111722635731822,1.96210333013073e-05,3.68713714588886e-06,1.22037347867978e-06,4.02070359745495e-07,1.34865344084771e-07,4.67199087549293e-08,1.67296375506302e-08,6.1743727797468e-09,2.34031919827217e-09,9.0799571727213e-10,3.59546872841037e-10,1.44948834934526e-10,5.93678535700052e-11,2.46600612573193e-11,1.03725730365042e-11,4.41230822811629e-12,1.89603758457045e-12,8.22258452182106e-13,3.59568372056088e-13,1.5843162276834e-13,7.0291368680835e-14,3.13838024189166e-14,1.40936252144988e-14,6.36277012734862e-15,2.88661102009253e-15,1.31546020776098e-15,6.01946667084279e-16,2.7649371648686e-16,1.27446140167161e-16,5.89330991659523e-17,2.73318299616728e-17,1.27100814810687e-17,5.92513666428758e-18,2.76837662885079e-18,1.29610621288743e-18,6.07940970424563e-19,2.85633309316641e-19,1.34402734321235e-19,6.33268557525578e-20,2.98730968512191e-20,1.41065176824306e-20,6.66720582605939e-21,3.15349217087786e-21,1.49246690448126e-21,7.06684311746707e-22,3.34732532805935e-22,1.58586778780616e-22,7.51411865866364e-23,3.56022002384751e-23,1.68658788731165e-23,7.98766185313535e-24,3.78140618518935e-24,1.78917640811285e-24,8.45981262231493e-25,3.99682870398427e-25,1.88648936753646e-25,8.89428040394121e-26,4.18807646196866e-26,1.96920425506137e-26,9.24397650480521e-27,4.33143493824897e-27,2.02541921210596e-27,9.44940314812494e-28,4.39729422198318e-28,2.04047344341594e-28,9.4383916880884e-29,4.35036615007199e-29,1.99724622397499e-29,9.12863931594466e-30,4.15152201698328e-30,1.87738665175903e-30,8.43555360514573e-31,3.76263872138859e-31,1.66423944969269e-31,7.28961386100516e-32,3.15676272356004e-32,1.34873124018988e-32,5.67015887747017e-33,2.33736099868305e-33,9.40270037917174e-34,3.66676377890618e-34,1.372720643426e-34,4.85945293284118e-35,1.58601164021589e-35,4.5513027336564e-36,1.03234396165604e-36,1.31763973514312e-37,7.57775454528042e-30
criticalWeOh9020250303T094255-9.mat,-7.19633887241308,0.0492307692307692,0.0189,0.303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.04058123234593,1.96015020194625,0.503157100192691,2.13645348926566,1.75895875610555,0.365639766810013,0.560042914841751,0.920234114673537,2.23624698583365,0.49162605910451,0.50142076232694,0.79662746854091,0,0.00140791568900139,3.81156498476922e-05,6.8901063288092e-06,2.16696716397548e-06,7.28328287408515e-07,2.54732501655639e-07,9.27947521544241e-08,3.50930866961666e-08,1.37141204222006e-08,5.51365853749362e-09,2.27182357128023e-09,9.56264505281525e-10,4.10100058534172e-10,1.78789687040768e-10,7.90905520236384e-11,3.54446737631406e-11,1.60708293503226e-11,7.36353133507425e-12,3.40613614088943e-12,1.58923913819693e-12,7.47373381052715e-13,3.54010028339109e-13,1.68796724841212e-13,8.09750793703049e-14,3.90633412134607e-14,1.89421667866212e-14,9.22913258682068e-15,4.51654636438468e-15,2.21933334001743e-15,1.09465242479598e-15,5.41806717465685e-16,2.69037105868941e-16,1.33989957995112e-16,6.69150366123493e-17,3.35020568024803e-17,1.68122359661836e-17,8.45473947059032e-18,4.26004544027527e-18,2.15025294322638e-18,1.08705475485847e-18,5.50335940351696e-19,2.78964813436073e-19,1.41562672304059e-19,7.19052169990501e-20,3.65527896415629e-20,1.85937339202302e-20,9.46318215526476e-21,4.81805362082968e-21,2.45363385729865e-21,1.2496594274424e-21,6.36439893789572e-22,3.24075774672802e-22,1.64967388199019e-22,8.39362946391228e-23,4.26813301778165e-23,2.16868702897494e-23,1.10092681739139e-23,5.58279205051151e-24,2.82748936519526e-24,1.42997249160957e-24,7.22016117510709e-25,3.63887905391743e-25,1.83016978854462e-25,9.18355414130095e-26,4.59629503465496e-26,2.29378222176561e-26,1.14103274831449e-26,5.65564496785484e-27,2.79202317210151e-27,1.37213592249368e-27,6.70922915002096e-28,3.26183375486495e-28,1.57554718301362e-28,7.55414710455811e-29,3.59126793814808e-29,1.69059023934065e-29,7.86754597540124e-30,3.6119940025128e-30,1.63155234033441e-30,7.22561788387028e-31,3.12251023976488e-31,1.30796003922588e-31,5.25910450916525e-32,1.99936763678802e-32,7.00720216369903e-33,2.15905768472949e-33,5.25775560818103e-34,7.20406035143261e-35,1.85387226476287e-27
