file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,max_width,contact_time_ms,coef_restitution,north_pole_min_height,north_pole_exp_min_height,max_contact_radius,spread_time_ms,spread_time_width_ms
simulation 20241021T143315.mat,-9.73003830003752,0.09,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.0880958108586,1.96686402428728,0.759658341106614,1.58379225766542,1.58379225766542,0.437009557290814,0.427784086768302,0.908599258673159
simulation 20241021T143322.mat,-9.73003830003752,0.09,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.09707161985697,1.9397592474397,0.86418303527847,1.55061964792721,1.55061964792721,0.498772544020058,0.789573934255535,0.939239441196508
simulation 20241021T143325.mat,-22.9339202105379,0.5,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.2157573094793,1.56618471436657,0.73453904492719,1.09081340752039,1.31516687205071,0.686084715106625,0.392430030010592,0.622231398935707
simulation 20241021T143330.mat,-9.73003830003752,0.09,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.10148479015816,1.9279745618538,0.908362313097979,1.53800832267025,1.54119479336874,0.507718008955991,1.18318243282471,0.954559532458182
simulation 20241021T143331.mat,-22.9339202105379,0.5,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.22220224873236,1.55557849733925,0.810833728626884,1.03048399926808,1.30793238236932,0.687483777863277,0.384180750100459,0.621052930377117
simulation 20241021T143337.mat,-3.07690827487914,0.009,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.01289113632778,NaN,NaN,1.88645987126234,1.88906515709618,0.26856516339218,0.672905546955092,1.24092739219563
simulation 20241021T143338.mat,-7.2523423541868,0.05,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.02756521078011,2.24144719843883,0.204903786979562,1.8067844987269,1.8067844987269,0.359128132158148,0.419534806858169,0.929811692727785
simulation 20241021T143346.mat,-7.2523423541868,0.05,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.04502929324546,2.14599124519301,0.48967745963964,1.73899809968374,1.75814171799334,0.357480248392872,0.38653768721764,0.98166430930576
simulation 20241021T143354.mat,-7.2523423541868,0.05,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.06344969429947,2.11652953122826,0.787229232720112,1.67111693143959,1.77539300298809,0.426116504609618,0.73772131767756,0.991092057774483
simulation 20241021T143358.mat,-1.77645382077326,0.003,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.01454299955573,2.97536408306554,0.805151366720825,1.88252993406106,1.88816057169114,0.23052206908575,1.05978195933714,1.38967844252086
simulation 20241021T143402.mat,-7.2523423541868,0.05,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.07003937530171,2.09296016005645,0.881447218308983,1.65061028919141,1.77453706976604,0.428025631847333,1.32577712841414,0.994627463450254
simulation 20241021T143405.mat,-3.07690827487914,0.009,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.01939738680934,2.69397912493752,0.484414658803506,1.85628856096408,1.86494159923431,0.266880226567606,0.63048067884584,1.24446279787141
simulation 20241021T143410.mat,-7.2523423541868,0.05,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.07301613054575,2.07999700591195,0.917787259810564,1.64291548588798,1.7668686157351,0.429621177424833,1.35995271661326,0.995805932008844
simulation 20241021T143414.mat,-3.07690827487914,0.009,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.02461066070424,2.60795092016043,0.816908733161249,1.83262639464426,1.83262639464426,0.265041076971865,0.642265364431743,1.15489918741854
simulation 20241021T143418.mat,-2.29339202105379,0.005,0.0189312135804878,0.759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.01026969790623,NaN,NaN,1.90529280487875,1.90669751285851,0.177636474692008,0.263976957124243,1.3670235279648
simulation 20241021T143423.mat,-3.07690827487914,0.009,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.0263167178863,2.61973560574633,0.900608787802425,1.8278417940123,1.8278417940123,0.264565506745647,0.646979238666104,1.11247431930929
simulation 20241021T143432.mat,-3.07690827487914,0.009,0.0189312135804878,0.0151883524683513,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.02707235589589,2.63623416556659,0.929138432466911,1.82628904906506,1.82628904906506,0.264417548907951,0.648157707224695,1.10186810228197
simulation 20241021T143440.mat,-1.77645382077326,0.003,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",60,1.01502972289811,2.94178683286873,0.910898378751771,1.8798269050669,1.88631183116245,0.230242704385699,1.8186278137852,1.19576982263425
simulation 20241021T143446.mat,-2.29339202105379,0.005,0.0189312135804878,0.303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.01499145427317,2.98506085890933,0.440409148678307,1.87887385473715,1.88157294661172,0.265223963933831,1.02173224029783,1.3670235279648
simulation 20241021T143456.mat,-2.29339202105379,0.005,0.0189312135804878,0.0759417623417563,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.01829415663821,2.80946904367937,0.812276334895332,1.86213395053633,1.86781884521962,0.263973789606797,0.938060972637918,1.29867235156656
simulation 20241021T143506.mat,-2.29339202105379,0.005,0.0189312135804878,0.0303767049367025,"Version v1 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",30,1.0189963249341,2.78943507818334,0.908188031883441,1.85900026093916,1.86825139131985,0.263552793325052,0.934525566962147,1.21500108390665
